35171,simple,HC19AJ24,"MASAJEADOR FACIAL 5 EN 1 - VIEJO",'-1,0,visible,"Con este práctico masajeador obtendrás una piel radiante cada día, está diseñado especialmente para el cuidado facial como un masaje en SPA, con 5 accesorios diferentes esta herramienta de belleza limpia profundamente la cara sin maltratar la piel, fácil y rápido de usar, descubre una piel súper limpia, suave, radiante y más sana en menos de 60 segundos.\n\n<strong>Diseño compacto que facilita llevarlo a cualquier parte. Además cuenta con un lindo estuche rígido. Funciona con 2 baterías AA (no incluidas).</strong>","Este Masajeador Facial cuenta con 2 velocidades de vibración. Puedes usarlo junto con tus cremas diarias o hidratantes. Usando el accesorio tipo esponja, obtendrás grandes resultados relacionados con la nutrición y limpieza de tu piel. A su vez, te ayudará a trabajar zonas como los pómulos, mejillas y cuello. Su técnica es ""Al Lifting Tradicional"", la cual ayuda a dar armonía simétrica y mayor proporción al rostro.  Los masajeadores faciales se utilizan para combatir la flacidez, evitar las arrugas y darle un mejor aspecto a tu rostro. Ayudan a recuperar el tono de tu piel debido al cansancio o jornadas agotadoras de trabajo, así como también para deshinchar los ojos y eliminar las ojeras. Puedes realizar este tipo de masajes desde tu propia casa las veces que tú quieras.  Exfolia piel muerta para revelar una piel radiante y joven. Previene el envejecimiento prematuro. Mejora la circulación sanguínea.  Prepara el rostro para recibir hidratación y nutrición.\n<ul>\n 	<li>Recupera la firmeza y elasticidad de la piel.</li>\n 	<li>Aclara la piel y remueve impurezas, grasa y suciedad.</li>\n</ul>\nEnergía por 2 baterías ""AA"" (no incluidas ).\nColor : rosa + blanco.\nrevista Rolling masajeador para tomar mejores circunstancias sangre y prevenir la piel del envejecimiento .\nFacil de usar.\nPequeño.\nLiviano.",,,taxable,,1,20,,0,0,,,,,1,,,15000,"ACCESORIOS, CUIDADO FACIAL, ROSTRO",,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/05/MASAJEADOR-FACIAL-5-en-1.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/MASAJEADOR-FACIAL-5-en-1.3.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/MASAJEADOR-FACIAL-5-en-1.2.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/MASAJEADOR-FACIAL-5-en-1.1.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/MASAJEADOR-FACIAL-5-en-1.4.jpg",,,,,,,,,0,,,,
35177,simple,HC19AJ25,"OLLA PARA CERA",1,0,visible,"Olla para cera de gran tamaño con control de temperatura inteligente (cuando la temperatura es de hasta 70 ℃, se vuelve constante), para todo tipo de ceras.\nAdecuado para depilación con cera dura, tira y parafina.","1. Limpia la piel que desea tratar con una toallita húmeda o con jabón y agua. Evite la hidratación con loción o aceite.\n2. Vierta sus perlas de cera (también disponibles en 100gr y 400gr) en su Pro-Wax 100. Enchufe el calentador y gire la perilla para ajustar la temperatura.\n3. Cuando la cera se haya derretido, baje la temperatura y extienda una capa de cera sobre la piel con una stapula, en la dirección del crecimiento del cabello.\n4. Deje que la cera se enfríe y se endurezca antes de pelar el borde y rasgar la cera en contra de la dirección del crecimiento del cabello en un solo movimiento rápido.\n5. Una vez que haya terminado de quitarse el pelo, apague su Pro-Wax 100 y deje que se enfríe antes de cubrirlo con la tapa transparente para mantener el calentador sin polvo.\n\nLuz indicadora, temperatura ajustable, bobina de calentamiento de 360 ​​° para una rápida fusión de cera.\nViene con una tapa 3 salidas de aire, resistente a roturas y sólida.\nIncluye un contenedor de aluminio extraíble con una barra de plástico, conveniente para levantarlo.\nPuede ver a través de la cubierta para evitar la contaminación por cera.\nDuradero y seguro de usar.\n\n[video mp4=""https://www.holycosmetics.co/wp-content/uploads/2018/05/Pro-Wax-100.mp4""][/video]",,,taxable,,1,198,,0,0,,,,,1,,35000,40000,"CUIDADO PERSONAL, ACCESORIOS",,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/05/OLLA-PARA-CERA.4.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/OLLA-PARA-CERA.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/OLLA-PARA-CERA.3.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/OLLA-PARA-CERA.2.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/05/OLLA-PARA-CERA1.jpg",,,,,,,,,0,,,,
35189,variation,HC19AJ26,"POLVOS L'OR?AL",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,25000,,,,,,,id:683,,,,,,0,TONO,,,0
35193,simple,HC19AJ27,"PESTA?INA MAYBELLINE VOLUM' EXTREME THE COLOSSAL + DELINEADOR Y POLVO TRANSLUCIDO",'-1,0,visible,"Volum 'Extreme The Colossal al instante rellena las pestañas para obtener un volumen espectacular, sin grumos.\n\nConsigue pestañas colosales en una sola capa gracias a una fórmula de colágeno y Mega Brush. ¡Los grumos ya no existen!","Pestañas colosales en una sola vez! La fórmula que aumenta el volumen contiene colágeno y el Mega Brush obtiene instantáneamente 9 veces el volumen, todo sin grumos. Oftalmólogo probado. Adecuado para usuarios de lentes de contacto.",,,taxable,,1,,,0,0,,,,,1,,,35000,OJOS,,,,,,,,,,,,0,,,,
35234,simple,HC19AJ28,"SOMBRA SUGAR SWEETS BEAUTY CREATIONS",'-1,1,visible,"Paleta sugar Sweets beauty creations, está paleta cuenta con 16 tonos 6 tonos satinados 10 matte y semi mattes tiene olor a caramelo",,,,taxable,,0,0,,0,0,,,,,1,,,40000,OJOS,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/06/SUGAR-SWEETS.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/SUGAR-SWEETS.1.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/SUGAR-SWEETS.2.jpg",,,,,,,,,0,,,,
35244,simple,HC19AJ29,"SOMBRA THE SWEETEST PALETE",'-1,1,visible,"Paleta de sombras con 16 tonos mate y satinados de alta pigmentación. Sus colores cálidos son perfectos para crear looks todos los días, tiene olor a caramelo.",,,,taxable,,1,,,0,0,,,,,1,,30000,40000,OJOS,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/06/THE-SWEETEST-PALETE.2.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/THE-SWEETEST-PALETE.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/THE-SWEETEST-PALETE.1.jpg",,,,,,,,,0,,,,
35248,simple,HC19AJ30,"GLITTER PRIMER",'-1,0,visible,"Este primer glue especialmente diseñado para nuestro glitter no daña tus ojos ni reseca tus parpados y mantiene el glitter durante todo el día sin correrse o dañarse, viene con un aplacador tipo lipgloss para un trazo preciso.",,,,taxable,,1,1,5,0,0,,,,,1,,,10000,OJOS,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/06/GLITTER-PRIMER.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/GLITTER-PRIMER1.jpg",,,,,,,,,0,,,,
35258,simple,HC19AJ31,"BROCHAS CITY COLOR PHOTO CHIC SET 15PCS",'-1,0,visible,"El set de brochas de Maquillaje de city color, incluye 15 piezas sinteticas de alta calidad. Estos cepillos ultra-suaves incluyen una combinación de 6 cepillos para la cara y 9 para los ojos. Todos los cepillos están hechos con un mango de aluminio de alta calidad en un color Plata y cuentan con el logotipo city color. Cada juego viene con un estuche de piel sintética que se pliega fácilmente para su almacenamiento o viaje.",,,,taxable,,1,,,0,0,,,,,1,,,85000,BROCHAS,,,,,,,,,,,,0,,,,
35264,variable,HC19AJ32,"LABIAL SOFT MATTE",1,0,visible,"Probablemente uno de los labiales más famosos. Son cremosos, matte y con un acabado sedoso y suave que te aportarán una explosión de color vaya a donde vayas.\n\n<em>¡Prueba uno y empezarás a coleccionarlos todos! </em>\n\n<strong>Escoge el color de tu labial</strong>",,,,taxable,,1,,,0,0,,,,,1,,,,LABIOS,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/06/TODOS-1.jpg,,,,,,,,,0,COLOR,"BUDAPEST - DEEP MAUVE WITH RED UNDERTONE, CANNES - MATTE MUTED MAUVE, COPENHAGEN - MATTE RICH PLUM, PRAGUE - MATTE MERLOT, ROME - MEDIUM NUDE WITH RED UNDERTONE, STOCKHOLM - MID-TONE BEIGE PINK, LONDON - MID-TONE BEIGE",1,0
35292,simple,HC19AJ33,"Polvo Compacto HD Kleancolor",1,0,visible,"<strong>Polvo Compacto HD Kleancolor. </strong>Es un polvo de acabado Translucido perfecto y se adapta a cuaquier tipo de piel, este polvo se ajusta perfectamente al maquillaje para lograr un aspecto radiante. Proporciona un acabado natutal mate y sin efectos.",,,,taxable,,1,87,,0,0,,,,,1,,10000,15000,ROSTRO,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/06/polvo-matificante-hd-kleancolor.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/06/polvo-matificante-hd-kleancolor-2.jpg",,,,,,,,,0,,,,
35295,simple,HC19AJ34,COPPERELLA,'-1,0,visible,"Agregue una pizca de flash a su tocador de maquillaje con nuestro Juego de cepillos Bright White de 6 piezas, una opción brillante para usar en casa . La colección multipropósito presenta pinceles de maquillaje imprescindibles para los ojos y la cara, incluidos los de base, polvo de doble fibra, rubor / contorno, sombra de ojos y delineador en ángulo. El conjunto viene en una funda con cremallera, con mucho espacio para Guardar artículos adicionales.",,,,taxable,,1,,,0,0,,,,,1,,,55000,BROCHAS,,,,,,,,,,,,0,,,,
35310,simple,HC19AJ35,"LABIALES KYLIE BLACK EDITION X11",'-1,0,visible,"El kit de labios #KylieCosmetics es tu arma secreta para crear los perfectos “labios de Kylie”. ONCE TONOS VELVET DE LARGA DURACION que te brindaran una alta intensidad en la pigmentación para lograr un tono uniforme de acabado brillante sin necesidad de pasar varias veces el aplicador por tus labios para evitar malgastar tu maquillaje. Los labiales Kylie Lip Kit son de ultra-larga duración.",,,,taxable,,1,,,0,0,,,,,1,,,55000,LABIOS,,,,,,,,,,,,0,,,,
35326,variable,HC19AJ36,"BASE PRO MATTE FOUNDATION",1,0,visible,"PRO MATTE FOUNDATION te mantendrá cubierta y sin brillo durante todo el día su fórmula cremosa y liquida proporciona una cobertura suave para el uso tanto diurno como nocturno además minimiza la apariencia de los poros y las lineas finas para un efecto de enfoque uniforme y suave.\n<strong>Formula sin parabenos con vitamina E, B5 y aceite de girasol</strong>\n\n<strong>Disponible en diferentes tonos elige el tuyo</strong>",,,,taxable,,1,,,0,0,,,,,1,,,,"PROMOCIONES, ROSTRO",,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/671-3.jpeg,,,,,,,,,0,TONO,"GLM671, GLM672, GLM673, GLM674, GLM675, GLM676, GLM677, GLM678, GLM679, GLM680, GLM681, GLM682, GLM683, GLM684",1,0
35347,variation,HC19AJ37,"BASE PRO MATTE FOUNDATION - GLM671",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/671-3.jpeg,,,HC19AJ36,,,,,,2,TONO,GLM671,,0
35348,variation,HC19AJ38,"BASE PRO MATTE FOUNDATION - GLM672",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/672-2.jpeg,,,HC19AJ36,,,,,,3,TONO,GLM672,,0
35349,variation,HC19AJ39,"BASE PRO MATTE FOUNDATION - GLM673",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/673-2.jpeg,,,HC19AJ36,,,,,,4,TONO,GLM673,,0
35350,variation,HC19AJ40,"BASE PRO MATTE FOUNDATION - GLM674",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/674-3.jpeg,,,HC19AJ36,,,,,,5,TONO,GLM674,,0
35351,variation,HC19AJ41,"BASE PRO MATTE FOUNDATION - GLM675",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/675-4.jpeg,,,HC19AJ36,,,,,,6,TONO,GLM675,,0
35352,variation,HC19AJ42,"BASE PRO MATTE FOUNDATION - GLM676",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/676-3.jpeg,,,HC19AJ36,,,,,,7,TONO,GLM676,,0
35353,variation,HC19AJ43,"BASE PRO MATTE FOUNDATION - GLM678",0,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/678-3.jpeg,,,HC19AJ36,,,,,,9,TONO,GLM678,,0
35354,variation,HC19AJ44,"BASE PRO MATTE FOUNDATION - GLM679",0,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/679-3.jpeg,,,HC19AJ36,,,,,,10,TONO,GLM679,,0
35355,variation,HC19AJ45,"BASE PRO MATTE FOUNDATION - GLM680",0,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/680-5.jpeg,,,HC19AJ36,,,,,,11,TONO,GLM680,,0
35356,variation,HC19AJ46,"BASE PRO MATTE FOUNDATION - GLM681",0,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/681-4.jpeg,,,HC19AJ36,,,,,,12,TONO,GLM681,,0
35357,variation,HC19AJ47,"BASE PRO MATTE FOUNDATION - GLM682",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/682-5.jpeg,,,HC19AJ36,,,,,,13,TONO,GLM682,,0
35358,variation,HC19AJ48,"BASE PRO MATTE FOUNDATION - GLM683",0,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/683-5.jpeg,,,HC19AJ36,,,,,,14,TONO,GLM683,,0
35359,variation,HC19AJ49,"BASE PRO MATTE FOUNDATION - GLM684",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/684-4.jpeg,,,HC19AJ36,,,,,,15,TONO,GLM684,,0
35361,variation,HC19AJ50,"BASE PRO MATTE FOUNDATION - GLM677",0,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,20000,35000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/677-5.jpeg,,,HC19AJ36,,,,,,8,TONO,GLM677,,0
35404,simple,HC19AJ51,"SOMBRA ELSA BEAUTY CREATIONS",'-1,0,visible,"Paleta de sombras de 35 colores con excelente pigmentación y una diversidad de colores que te encantara pues su textura es sedosa y es de larga duración.",,,,taxable,,0,0,,0,0,,,,,1,,,55000,OJOS,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/08/ELSA-1.jpeg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/ELSA3-1.jpeg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/ELSA2.jpeg",,,,,,,,,0,,,,
35414,variable,HC19AJ52,"ESSENTIAL BRUSH COLLECTION",1,0,visible,"<strong>Brochas 100% libre de crueldad animal</strong>\n\nEl set <strong>L.A. Colors</strong> Essential Brush Collection Display incluye <strong>16 modelos diferentes de brochas:</strong> Large face powder, Contour/sculpting, Blush, Foundations, Highlighting, Concealer, Blending, Eye shadow brush, Precision lip brush, un kit completo disponible para distribuidores mayoristas.\n\n<strong>Escoge el tipo de brocha</strong>",,,,taxable,,1,,,0,0,,,,,1,,,,BROCHAS,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/Untitled-1-1-1.jpg,,,,,,,,,0,"TIPO DE BROCHA","CBR51, CBR52, CBR53, CBR54, CBR55, CBR56, CBR57, CBR58, CBR59, CBR60, CBR61, CBR62, CBR63, CBR64, CBR65, CBR66",1,0
35415,variation,HC19AJ53,"ESSENTIAL BRUSH COLLECTION - CBR51",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,0,0,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/51-1.jpg,,,HC19AJ52,,,,,,1,"TIPO DE BROCHA",CBR51,,0
35416,variation,HC19AJ54,"ESSENTIAL BRUSH COLLECTION - CBR52",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/52-2.jpg,,,HC19AJ52,,,,,,2,"TIPO DE BROCHA",CBR52,,0
35417,variation,HC19AJ55,"ESSENTIAL BRUSH COLLECTION - CBR53",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/53-1.jpg,,,HC19AJ52,,,,,,3,"TIPO DE BROCHA",CBR53,,0
35418,variation,HC19AJ56,"ESSENTIAL BRUSH COLLECTION - CBR54",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/54-1.jpg,,,HC19AJ52,,,,,,4,"TIPO DE BROCHA",CBR54,,0
35419,variation,HC19AJ57,"ESSENTIAL BRUSH COLLECTION - CBR55",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/55-1.jpg,,,HC19AJ52,,,,,,5,"TIPO DE BROCHA",CBR55,,0
35420,variation,HC19AJ58,"ESSENTIAL BRUSH COLLECTION - CBR56",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,3,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/56-1.jpg,,,HC19AJ52,,,,,,1,"TIPO DE BROCHA",CBR56,,0
35421,variation,HC19AJ59,"ESSENTIAL BRUSH COLLECTION - CBR57",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/57-1.jpg,,,HC19AJ52,,,,,,6,"TIPO DE BROCHA",CBR57,,0
35422,variation,HC19AJ60,"ESSENTIAL BRUSH COLLECTION - CBR58",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,0,0,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/58-1.jpg,,,HC19AJ52,,,,,,5,"TIPO DE BROCHA",CBR58,,0
35423,variation,HC19AJ61,"ESSENTIAL BRUSH COLLECTION - CBR59",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,12,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/59-1.jpg,,,HC19AJ52,,,,,,2,"TIPO DE BROCHA",CBR59,,0
35424,variation,HC19AJ62,"ESSENTIAL BRUSH COLLECTION - CBR60",0,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/60-1.jpg,,,HC19AJ52,,,,,,10,"TIPO DE BROCHA",CBR60,,0
35425,variation,HC19AJ63,"ESSENTIAL BRUSH COLLECTION - CBR61",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,9,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/61-1.jpg,,,HC19AJ52,,,,,,3,"TIPO DE BROCHA",CBR61,,0
35426,variation,HC19AJ64,"ESSENTIAL BRUSH COLLECTION - CBR62",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,10,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/62-1.jpg,,,HC19AJ52,,,,,,4,"TIPO DE BROCHA",CBR62,,0
35427,variation,HC19AJ65,"ESSENTIAL BRUSH COLLECTION - CBR63",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,8,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/63-1.jpg,,,HC19AJ52,,,,,,6,"TIPO DE BROCHA",CBR63,,0
35428,variation,HC19AJ66,"ESSENTIAL BRUSH COLLECTION - CBR64",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,6,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/64-1.jpg,,,HC19AJ52,,,,,,7,"TIPO DE BROCHA",CBR64,,0
35429,variation,HC19AJ67,"ESSENTIAL BRUSH COLLECTION - CBR65",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,6,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/65-1.jpg,,,HC19AJ52,,,,,,8,"TIPO DE BROCHA",CBR65,,0
35430,variation,HC19AJ68,"ESSENTIAL BRUSH COLLECTION - CBR66",1,0,visible,,,"1969-12-31 0:00:00",,taxable,parent,1,12,,0,0,,,,,0,,8000,16000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/66-1.jpg,,,HC19AJ52,,,,,,9,"TIPO DE BROCHA",CBR66,,0
35471,simple,HC19AJ69,"PORELESS FACE PRIMER BEAUTY CREATIONS",1,0,visible,"Este primer glue especialmente diseñado para nuestro glitter no daña tus ojos ni reseca tus parpados y mantiene el glitter durante todo el día sin correrse o dañarse, viene con un aplacador tipo lipgloss para un trazo preciso.",,,,taxable,,1,70,,0,0,,,,,1,,18000,25000,ROSTRO,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/08/PORELESS-FACE-PRIMER.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/PORELESS-FACE-PRIMER.1.jpg",,,,,,,,,0,,,,
35475,variable,HC19AJ70,"CORRECTOR PRO CONCEALER",1,0,visible,"Corrector de acabado mate, textura cremosa y ligera, de alta cobertura. Fórmula de larga duración, que ayuda a camuflar las imperfecciones, enrojecimientos, oscuridad y minimiza las líneas de los ojos, dando un acabado natural que unifica el tono de la piel. El Pro Conceal contiene una alta gama de tonos, incluyendo correctores para neutralizar tonos específicos.\n\n<strong>ELIGE EL TONO</strong>","GC990 - Corrector naranja: Neutraliza las manchas oscuras para tonos de piel medios / oscuros.\n\nGC991 - Corrector amarillo: Neutraliza los tonos púrpura / azul.\n\nGC992 - Corrector verde: Neutraliza el enrojecimiento.\n\nGC993 - Corrector morado: Neutraliza las tonalidades amarillas no deseadas.\n\nGC994 - Corrector naranja claro: Una versión más ligera de nuestro popular Corrector Naranja -conjuntos de tonos azul / morado para tonos de piel claros, contrarresta la opacidad en general.\n\nGC995 - Corrector amarillo claro: Corrige el aspecto cansado causada por los tonos azules e ilumina bajo los círculos de los ojos.\n\nGC996 - iluminador: Un acabado delicado, nacarado que ilumina la cara con un brillo hermoso.",,,taxable,,1,,,0,0,,,,,1,,,,ROSTRO,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GC992.jpg,,,,,,,,,0,TONO,"GC990, GC991, GC992, GC993, GC994, GC995, GC996",1,0
35476,variation,HC19AJ71,"CORRECTOR PRO CONCEALER - GC990",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,10000,15000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GC990.jpg,,,HC19AJ70,,,,,,1,TONO,GC990,,0
35477,variation,HC19AJ72,"CORRECTOR PRO CONCEALER - GC991",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,HC19AJ70,,,,,,2,TONO,GC991,,0
35478,variation,HC19AJ73,"CORRECTOR PRO CONCEALER - GC992",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,10000,15000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GC992.jpg,,,HC19AJ70,,,,,,2,TONO,GC992,,0
35479,variation,HC19AJ74,"CORRECTOR PRO CONCEALER - GC993",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,HC19AJ70,,,,,,4,TONO,GC993,,0
35480,variation,HC19AJ75,"CORRECTOR PRO CONCEALER - GC994",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,HC19AJ70,,,,,,5,TONO,GC994,,0
35481,variation,HC19AJ76,"CORRECTOR PRO CONCEALER - GC995",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,HC19AJ70,,,,,,6,TONO,GC995,,0
35482,variation,HC19AJ77,"CORRECTOR PRO CONCEALER - GC996",0,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,HC19AJ70,,,,,,7,TONO,GC996,,0
35503,simple,HC19AJ78,"FIJADOR CONTROL MATTE",1,0,visible,"Controla el aceite y desvía el brillo de tu rostro con nuestro Spray Matte Setting. Este spray de acabado te brindará el aspecto <em>Be Matte</em> que deseas. Sin aceite, sin alcohol, combinado con aroma a Margarita, tu maquillaje se verá y se sentirá fresco todo el día.",,,,taxable,,1,4,,0,0,,,,,1,,18000,20000,ROSTRO,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/08/CONTROL-MATTE-SETTING-SPRAY1.jpg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/CONTROL-MATTE-SETTING-SPRAY.jpg",,,,,,,,,0,,,,
35509,simple,HC19AJ79,"LABIALES  LIPSTICK CONTOUR MATTE",'-1,0,visible,"Labiales cremosos con acabado matte incluye lapiz delineador ¡Colores perfectos y modernos para esta temporada!",,,,taxable,,0,0,5,0,0,,,,,1,,15000,25000,LABIOS,,,"https://www.holycosmetics.com.co/wp-content/uploads/2018/08/LABIALES-L.A-COLORS.jpeg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/LABIALES-L.A-COLORS-2.jpeg, https://www.holycosmetics.com.co/wp-content/uploads/2018/08/LABIALES-DELINEADOR.png",,,,,,,,,0,,,,
35513,variable,HC19AJ80,"POMADA DE CEJAS brow pomade",'-1,0,visible,"Define y esculpe cejas a un aspecto perfecto. La pomada cremosa se desliza suavemente y se fija en su lugar, la fórmula es resistente al agua dura todo el día sin decolorarse ni mancharse.\n<ul>\n 	<li>A prueba de manchas</li>\n 	<li>Resistente al agua</li>\n 	<li>Fórmula de gel de larga duración</li>\n</ul>\n<strong>Disponible en 6 tonos para rellenar y arreglar cejas</strong>",,,,taxable,,0,,,0,0,,,,,1,,,,OJOS,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GBP361-2.jpg,,,,,,,,,0,TONO,"GBP361, GBP362, GBP363, GBP364, GBP365, GBP366",1,0
35514,variation,HC19AJ81,"POMADA DE CEJAS brow pomade - GBP361",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,18000,20000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GBP361-2.jpg,,,HC19AJ80,,,,,,1,TONO,GBP361,,0
35515,variation,HC19AJ82,"POMADA DE CEJAS brow pomade - GBP362",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,20000,,,,https://www.holycosmetics.com.co/wp-content/uploads/2018/08/GBP362-1.jpg,,,HC19AJ80,,,,,,2,TONO,GBP362,,0
